image,caption
2295447147_458cfea65a.jpg,필드에 갈색 개입니다.
2295447147_458cfea65a.jpg,잔디에서 중간 실행에 갈색 개.
2295447147_458cfea65a.jpg,잔디밭을 달리는 두 개의 검은 고리에 갈색 개.
2295447147_458cfea65a.jpg,들판에서 달리는 개.
2295447147_458cfea65a.jpg,풀을 가로 지르는 어두운 칼라를 가진 밝은 갈색 개.
2295750198_6d152d7ceb.jpg,한 소녀가 들판 한가운데 한쪽 다리에 서있다.
2295750198_6d152d7ceb.jpg,잔디밭에 그녀의 다리를 가진 소녀.
2295750198_6d152d7ceb.jpg,어린 소녀가 공중으로 차기.
2295750198_6d152d7ceb.jpg,따뜻한 옷을 입은 소녀가 야외에서 다리를 걷어 찬다.
2295750198_6d152d7ceb.jpg,필드에 걷는 사람.
2295894587_2fd8faf550.jpg,눈 속에서 작은 흰색 개.
2295894587_2fd8faf550.jpg,흰 개가 눈을 달리고있다.
2295894587_2fd8faf550.jpg,눈을 가로 질러 달리는 흰 개.
2295894587_2fd8faf550.jpg,흰 개는 눈에서보기 힘들다.
2295894587_2fd8faf550.jpg,입으로 흰 개는 눈 속에서 실행을 엽니 다.
2296166785_292a4e9f4c.jpg, 해변에서 모래에 뛰어 드는 두 아이
2296166785_292a4e9f4c.jpg,두 아이가 해변을 향해 커다란 모래 언덕을 뛰어 내리며 뛰어 내립니다.
2296166785_292a4e9f4c.jpg,두 여자 손을 잡고 그들은 해변에서 내리막을 걸을 때 점프.
2296166785_292a4e9f4c.jpg,해변에 모래 언덕 아래로 실행하는 두 아이.
2296166785_292a4e9f4c.jpg,두 사람이 해변에 모래 언덕에서 뛰어
2297471897_3419605c16.jpg,밖에서 놀고있는 개
2297471897_3419605c16.jpg,혀가 놀고있는 작은 개
2297471897_3419605c16.jpg,작은 황갈색 개가 흙길을 걷고 코를 핥습니다.
2297471897_3419605c16.jpg,작은 갈색 개가 잔디와 흙을 가로 질러 달리면서 입술을 핥습니다.
2297471897_3419605c16.jpg,갈색 개가 혀를 내밀고 풀이 무성한 길을 걷고있다.
2297744130_f571f3a239.jpg,노란색 재킷을 입은 아이가 바위에서 뛰어 내립니다.
2297744130_f571f3a239.jpg,노란색 재킷과 바위에서 점프하는 파란색 야구 모자에 아이.
2297744130_f571f3a239.jpg,어린 소년이 물 속으로 뛰어든다.
2297744130_f571f3a239.jpg,노란색 재킷 점프를 입고 소년입니다.
2297744130_f571f3a239.jpg,노란색 재킷과 파란색 모자가 바위에서 뛰어 내리는 작은 아이
2298077331_f9a1488067.jpg,검은 개와 갈색 개가 흙길을 따라 달린다.
2298077331_f9a1488067.jpg,검은 개가 흰 개와 함께 달린다
2298077331_f9a1488067.jpg,두 마리의 개가 잔디밭의 흙길을 따라 달리고 있습니다.
2298077331_f9a1488067.jpg,두 마리의 개가 들판 한가운데있는 좁은 흙길에서 함께 달리고 놀아요.
2298077331_f9a1488067.jpg,두 마리의 개가 바깥의 잔디를 뛰어 넘습니다.
2298097636_c5de0079de.jpg,갈색 개가 들판에서 검은 개와 함께 달리고 있습니다.
2298097636_c5de0079de.jpg,두 마리의 개가 풀밭에서 뛰고 있습니다.
2298097636_c5de0079de.jpg,잔디에서 실행중인 두 개입니다.
2298097636_c5de0079de.jpg,두 마리의 개가 잔디 위에서 나란히 달린다.
2298097636_c5de0079de.jpg,두 마리의 큰 개가 함께 잔디를 달리고 있습니다.
2298283771_fb21a4217e.jpg,성인 그룹이 걷고 있습니다.
2298283771_fb21a4217e.jpg,긴 머리를 가진 여자를 바라 보는 검은 정장 남자
2298283771_fb21a4217e.jpg,안경을 쓰고 어두운 코트를 입은 남자가 그림의 왼쪽에있는 무언가를보고있다.
2298283771_fb21a4217e.jpg,한 여자가 군중 속을 걷고있는 동안 남자와 이야기한다.
2298283771_fb21a4217e.jpg,어두운 옷을 입은 네 사람이 같은 방향으로 걷습니다.
229862312_1a0ba19dab.jpg,갈색 강아지가 잔디에 누워있다.
229862312_1a0ba19dab.jpg,개는 긴 푸른 잔디에 눕습니다.
229862312_1a0ba19dab.jpg,잔디에서 구르는 개.
229862312_1a0ba19dab.jpg,개는 풀밭에서 굴러 간다.
229862312_1a0ba19dab.jpg,황금 개가 잔디에 누워있다.
2298661279_016d87ba2f.jpg,금속 슬라이드 아래로 슬라이드를 준비하는 빨간 바지에 소년.
2298661279_016d87ba2f.jpg,빨간색의 소년은 파란색 슬라이드 아래로 미끄러질 준비를합니다.
2298661279_016d87ba2f.jpg,슬라이드 맨 위에있는 소년.
2298661279_016d87ba2f.jpg,어린이가 반사 운동장 미끄럼틀 위에 웅크 리고 있습니다.
2298661279_016d87ba2f.jpg,슬라이드 맨 위에있는 어린 소년.
2298946012_22de913532.jpg,4 명의 기수들이 물을 들여다 본다.
2298946012_22de913532.jpg,말을 타고 4 명이 멀리 산이있는 호수를 바라 봅니다.
2298946012_22de913532.jpg,네 명이 말을 타고 물가까지 올라갑니다.
2298946012_22de913532.jpg,말을 탄 남자는 호수를 바라보고있는 해안에 서있다.
2298946012_22de913532.jpg,말을 타고 산 배경으로 응시하는 여러 남자
2299427360_422a3fb8b0.jpg,개는 입에 테니스 공을 들고 푸른 잔디를 달리고 있습니다.
2299427360_422a3fb8b0.jpg,강아지는 입에 테니스 공을 들고 있습니다.
2299427360_422a3fb8b0.jpg,흰색 강아지는 입에 노란색 테니스 공을 쥐고 있습니다.
2299427360_422a3fb8b0.jpg,입에 테니스 공을 들고 강아지.
2299427360_422a3fb8b0.jpg,강아지가 입에 공을 들고 있습니다.
229951087_4c20600c32.jpg,한 남자가 호수에서 카누를 젓는다.
229951087_4c20600c32.jpg,나이든 남자가 배를 젓는다.
229951087_4c20600c32.jpg,아직도 호수에 카누에있는 남자.
229951087_4c20600c32.jpg,평온한 호수에서 카누를 젓는 남자
229951087_4c20600c32.jpg,남자는 푸른 호수에서 카누를 젓고있다.
229954612_a4438297ee.jpg,사람들은 수 양버들 나무 근처의 다리에 모입니다.
229954612_a4438297ee.jpg,다리 위의 사람들은 물을 봅니다.
229954612_a4438297ee.jpg,사람들은 물 위에 다리에 서 있습니다.
229954612_a4438297ee.jpg,사람들은 호수 위의 작은 다리를 걷습니다.
229954612_a4438297ee.jpg,어떤 사람들은 강 위에 녹색 다리를 건너고 있습니다.
229978782_3c690f5a0e.jpg,빨간색의 남자가 프리스비를 던졌습니다.
229978782_3c690f5a0e.jpg,두 남자와 프리스비
229978782_3c690f5a0e.jpg,두 남자가 프리스비를 잡으러 달려 가고 있습니다.
229978782_3c690f5a0e.jpg,두 남자는 어떤 종류의 스포츠 게임에서 프리스비를 쫓는다.
229978782_3c690f5a0e.jpg, 두 남자
2299859649_07ca44a222.jpg,막대기를 잡고 고함을 지르는 빨간 재킷에 소년.
2299859649_07ca44a222.jpg,누군가가 그의 뒤를 지나가는 동안 아이는 손에 물건을 들고 돌아 다닌다.
2299859649_07ca44a222.jpg,어린 소년이 고함을 지르면서 캔디 바를 들고있다.
2299859649_07ca44a222.jpg,빨간 코트를 입은 어린 소년이 초콜릿 바를 먹는다.
2299859649_07ca44a222.jpg,빨간색 겨울 코트를 입은 어린 소년이 사탕을 먹고 들고 있습니다.
230016181_0c52b95304.jpg,사람과 황갈색 개가 노 젓는 배를 타고갑니다.
230016181_0c52b95304.jpg,여자와 개가 넓은 강을 따라 노를 젓고있다.
230016181_0c52b95304.jpg,그녀의 뒤에 강아지와 함께 호수에 카누에 앉아 오렌지 재킷을 입고 여자
230016181_0c52b95304.jpg,개를 가진 여자는 강 아래로 카누.
230016181_0c52b95304.jpg,여자와 물에 노 젓는 보트에 개.
2300168895_a9b83e16fc.jpg,흰색 씹는 장난감 잔디에 누워 갈색 개.
2300168895_a9b83e16fc.jpg,흰 걸레를 가지고 노는 풀밭에 누워있는 갈색 개.
2300168895_a9b83e16fc.jpg,잔디에 앉아 갈색 개
2300168895_a9b83e16fc.jpg,잔디에 앉아 개입니다.
2300168895_a9b83e16fc.jpg,잔디에 매듭이 흰색 걸 레와 오렌지 개.
2300229745_af7a20c959.jpg,잔디에 재생 갈색과 흰색 개.
2300229745_af7a20c959.jpg,갈색과 흰색 개가 풀이 무성한 지역을 달리고 있습니다.
2300229745_af7a20c959.jpg,푸른 잔디에서 개가 놀고있다.
2300229745_af7a20c959.jpg, 플로피 귀를 가진 개가 잔디 위에서
2300229745_af7a20c959.jpg,흰 개가 그 뒤에 주황색 울타리를 달고 달리고 있습니다.
2300920203_f29260b1db.jpg,화려한 강아지 장난감을 가지고 노는 금발 개.
2300920203_f29260b1db.jpg,노란색 씹는 장난감을보고 솜 털 개.
2300920203_f29260b1db.jpg,푹신한 개가 거실에서 작은 장난감을 가지고 놀아요.
2300920203_f29260b1db.jpg,화려한 장난감을 떨어 뜨리는 솜털 황갈색 개.
2300920203_f29260b1db.jpg,얽히고 설킨 흰 개가 다채로운 씹는 장난감을 가지고 놀아요.
2301379282_5fbcf230d1.jpg,어른이 공중에 던지면서 웃는 아이.
2301379282_5fbcf230d1.jpg,플란넬 셔츠와 가벼운 바지를 입은 어린 소년이 공중에 던져집니다.
2301379282_5fbcf230d1.jpg,한 남자가 유아를 공중으로 던지고 있습니다.
2301379282_5fbcf230d1.jpg,사람이 아기를 공중에 던졌습니다.
2301379282_5fbcf230d1.jpg,아기는 공중에 던져지는 것을 즐깁니다.
2301525531_edde12d673.jpg,흑인과 백인 개가 공원에서 눈에 뛰어 오르고 있습니다.
2301525531_edde12d673.jpg,눈 덮인 공원에서 실행하는 흑백 개.
2301525531_edde12d673.jpg,흑인과 백인 개가 나무와 벤치 옆에서 눈 위를 달린다.
2301525531_edde12d673.jpg,눈에 점프 작은 흰색과 검은 색 개
2301525531_edde12d673.jpg,눈 속에서 실행하는 흑인과 백인 개.
2301867590_98c0ecb0cb.jpg,아이들은 서로 옆에 눈 천사를 만듭니다.
2301867590_98c0ecb0cb.jpg,두 아이가 눈 천사를 만들고 있습니다.
2301867590_98c0ecb0cb.jpg,눈 천사를 만드는 눈에 누워 두 아이
2301867590_98c0ecb0cb.jpg, 두 아이
2301867590_98c0ecb0cb.jpg,눈 천사를 만드는 눈에 누워 snowsuits에 두 사람
2302516347_26054442f9.jpg,남자와 여자가 ​​벽에 내장 된 기계를 사용하고 있습니다.
2302516347_26054442f9.jpg, 남자와 여자가 ​​다른 사람의 사진   이라고 표시된 기계에서 사진을 봅니다.   
2302516347_26054442f9.jpg,사진 키오스크를보고있는 남자와 여자.
2302516347_26054442f9.jpg,한 남자와 여자가 ​​'다른 사람의 사진'이라는 제목의 전시회를보고있다.
2302516347_26054442f9.jpg,두 사람이 사진 키오스크를 사용합니다.
2302747917_aa0300eb68.jpg,녹색의 소녀는 스포츠 경기장에서 빨간색으로 된 소년의 뒤를 달리고 있고 분홍색의 소녀는 백그라운드에서 달리고 있습니다.
2302747917_aa0300eb68.jpg,세 명의 맨발 아이들이 실내 환경에서 재미와 미소를지었습니다.
2302747917_aa0300eb68.jpg,맨발로 달리는 세 아이.
2302747917_aa0300eb68.jpg,체육관에서 맨발로 달리는 세 아이
2302747917_aa0300eb68.jpg,실내에서 실행하는 세 웃는 아이.
2303016989_0deb96c8d9.jpg,흑인과 백인 개가 그의 입에서 빨간색과 초록색 물체를 잡고 있습니다.
2303016989_0deb96c8d9.jpg,흑인과 백인 개가 들판을 뛰어 다니며 입에 무언가를 잡습니다.
2303016989_0deb96c8d9.jpg,입에 유연한 프리스비를 잡는 개.
2303016989_0deb96c8d9.jpg,작은 흑백 개가 입에 물건을 넣고 점프합니다.
2303016989_0deb96c8d9.jpg,흑인과 백인 개는 장난감을 잡기 위해 도약합니다.
2303356248_65dd6aba6f.jpg,눈 속에서 타이어 스윙에서 스윙 재킷과 모자를 착용하는 아이들
2303356248_65dd6aba6f.jpg,두 아이는 공원에서 눈 속에서 타이어를 타고 스윙합니다.
2303356248_65dd6aba6f.jpg,눈 오는 날에 두 아이가 타이어 그네를 타고 스윙합니다.
2303356248_65dd6aba6f.jpg,눈 모자를 쓰고 파란색과 초록색 코트를 입은 두 아이가 눈 속에서 타이어 스윙을하고있다.
2303356248_65dd6aba6f.jpg,두 명의 어린 아이들이 땅에 눈이 내리고 타이어 그네를 타고 밀려 나고 있습니다.
2303426046_09cfd7bc4e.jpg,갈색 개가 공중에서 점프합니다.
2303426046_09cfd7bc4e.jpg,영양 실조로 보이는 개가 점프하려고 뒷다리에 서 있습니다.
2303426046_09cfd7bc4e.jpg,개는 밖에있는 동안 높이 뛰어 오른다.
2303426046_09cfd7bc4e.jpg,개가 잔디밭에서 점프합니다.
2303426046_09cfd7bc4e.jpg,잔디 지역에서 부시 위로 점프 큰 갈색 개.
2303951441_3c8080907a.jpg,검은 털복숭이 개가 다른 개 옆에서 공중에서 점프하고 있습니다.
2303951441_3c8080907a.jpg,한 마리의 검은 개가 공중에 있고 한 마리의 검은 개가 잔디 위에 있습니다.
2303951441_3c8080907a.jpg,두 마리의 검은 개.
2303951441_3c8080907a.jpg,두 마리의 검은 개가 풀밭에서 놀고 있습니다.
2303951441_3c8080907a.jpg,잔디에 두 개의 검은 개
2304374703_555195d8d5.jpg,갈색 개가 눈 속에서 밝은 오렌지색 공을 가지고 놀아요.
2304374703_555195d8d5.jpg,눈 속에서 공을 쫓는 개.
2304374703_555195d8d5.jpg,황갈색 개가 눈 속에서 빨간 개와 놀고있다.
2304374703_555195d8d5.jpg,개는 눈 속에서 농구를하려고합니다.
2304374703_555195d8d5.jpg,노란 개는 빨간 공과 함께 눈 속에 있습니다.
2304444199_05386d2e9c.jpg,한 소녀가 암벽을 올라갑니다.
2304444199_05386d2e9c.jpg,등반 벽에 작은 금발 소녀.
2304444199_05386d2e9c.jpg,젊은 금발 소녀가 바위를 등반하고 있습니다.
2304444199_05386d2e9c.jpg,분홍색 셔츠를 입은 어린 소녀가 암벽 등반을합니다.
2304444199_05386d2e9c.jpg,분홍색 셔츠와 청바지를 입은 어린 소녀가 암벽 등반 벽을 오르고 있습니다.
2305437797_e6c3460190.jpg,개가 막대기를 물고 물 위를 헤엄 치고있다.
2305437797_e6c3460190.jpg,개가 입에 막대기로 물속에서 헤엄 치고있다.
2305437797_e6c3460190.jpg,입에 막대기로 헤엄 치는 개.
2305437797_e6c3460190.jpg,입에 막대기로 헤엄 치는 개.
2305437797_e6c3460190.jpg,개가 물에 막대기를 가져오고 있습니다.
2306186887_0bd8ed3792.jpg,갈색 개가 빨간색 장난감을 가지고 놀고 있고 다른 갈색 개가 카메라를 향해 바운드됩니다.
2306186887_0bd8ed3792.jpg,개들은 달리고 빨간 공을 가지고 놀아요.
2306186887_0bd8ed3792.jpg,플로피 귀를 가진 작은 갈색 개가 빨간 공을 가지고 놀고 있습니다.
2306186887_0bd8ed3792.jpg, 두 개
2306186887_0bd8ed3792.jpg, 두 마리의 갈색 개가 풀밭에서 놀고 있습니다.
2306674172_dc07c7f847.jpg,파란색 셔츠를 입은 소년이 스케이트 보드를 타고 계단 아래로 점프합니다.
2306674172_dc07c7f847.jpg,한 남자가 하얀 계단 위의 스케이트 보드를 타고 공중을 날아갑니다.
2306674172_dc07c7f847.jpg,스케이트 보더가 계단을 따라 보드를 뛰어 내립니다.
2306674172_dc07c7f847.jpg,스케이트 보더가 하얀 계단을 항해합니다.
2306674172_dc07c7f847.jpg,건물의 계단 아래로 점프하는 스케이트 보더.
2307118114_c258e3a47e.jpg,흰색 회색 및 검은 색 사각형 개체를 잡고 웃고있는 검은 색 모자와 셔츠에있는 남자.
2307118114_c258e3a47e.jpg,한 남자가 팔려고하는 것처럼 보이는 제품을 들고 미소를 지으며 포즈를 취합니다.
2307118114_c258e3a47e.jpg,검은 셔츠와 웃는 야구 모자를 입고 남자.
2307118114_c258e3a47e.jpg,남자는 검은 셔츠와 모자를 쓰고 웃고있다.
2307118114_c258e3a47e.jpg,검은 색 셔츠에 검은 색 모자를 쓰고 웃고있는 남자가있다.
2307451605_22e9c06530.jpg,개울을 걷고있는 검은 개
2307451605_22e9c06530.jpg,바위 근처 물에서 수영하는 검은 개.
2307451605_22e9c06530.jpg,물속을 헤치고 나가는 빨간 고리를 가진 검은 개.
2307451605_22e9c06530.jpg,개가 큰 바위 옆에있는 개울을 통과합니다.
2307451605_22e9c06530.jpg,빨간 고리를 가진 젖은 검은 개가 강에 있습니다.
2307807200_91fa29cba1.jpg,한 노인 여성이 회색 석조 건물의 창가에 서 있습니다.
2307807200_91fa29cba1.jpg, 보도에 서있는 사람
2307807200_91fa29cba1.jpg,파란색 가방과 함께 파란색 옷을 입은 여성이 창문 밖에 서 있습니다.
2307807200_91fa29cba1.jpg,모피 모자와 모피 코트를 입은 여성이 건물 밖에 서 있습니다.
2307807200_91fa29cba1.jpg,노인 여성은 보도에서 기다립니다.
2308108566_2cba6bca53.jpg,한 남자가 먼지 길에서 자전거를 탄다.
2308108566_2cba6bca53.jpg,숲을 통해 자전거를 타는 사람.
2308108566_2cba6bca53.jpg,진흙 투성이의 길을 따라 사람이 더트 바이크를합니다.
2308108566_2cba6bca53.jpg,슬로프를 타고 내려가는 먼지 자전거 라이더.
2308108566_2cba6bca53.jpg,사람은 흙 언덕 아래로 흙 자전거를 탄다.
